Id,ProductTypeName,IsActive,CreatedBy,CreatedDate
6683,,0,pvgokakkar@mazdock.com,46:51.1
6684,,0,tank.ofmk@ord.gov.in,47:14.5
6685,,0,pvgokakkar@mazdock.com,47:41.1
6686,,0,vaprasannakumar@ord.gov.in,48:07.2
6687,,0,vaprasannakumar@ord.gov.in,49:06.6
6688,Tools,0,pvgokakkar@mazdock.com,49:57.6
6689,,0,tank.ofmk@ord.gov.in,50:11.3
6690,,0,vaprasannakumar@ord.gov.in,50:24.0
6691,,0,pvgokakkar@mazdock.com,50:59.0
6692,,0,vaprasannakumar@ord.gov.in,51:32.2
6693,,0,tank.ofmk@ord.gov.in,52:43.8
6694,,0,vaprasannakumar@ord.gov.in,52:57.4
6695,,0,vaprasannakumar@ord.gov.in,54:12.3
6696,,0,pvgokakkar@mazdock.com,54:49.9
6697,,0,vaprasannakumar@ord.gov.in,55:55.7
6698,,0,tank.ofmk@ord.gov.in,55:56.0
6699,,0,sudarshanas@bel.co.in,00:36.3
6700,,0,vaprasannakumar@ord.gov.in,04:48.3
6701,,0,vaprasannakumar@ord.gov.in,07:01.3
6702,,0,vaprasannakumar@ord.gov.in,13:31.8
6703,,0,vaprasannakumar@ord.gov.in,14:31.4
6704,,0,pvgokakkar@mazdock.com,15:35.7
6705,,0,vaprasannakumar@ord.gov.in,15:38.2
6706,,0,vaprasannakumar@ord.gov.in,19:39.6
6707,,0,pvgokakkar@mazdock.com,20:01.0
6708,,0,vaprasannakumar@ord.gov.in,20:42.3
6709,,0,vaprasannakumar@ord.gov.in,21:35.9
6710,,0,vaprasannakumar@ord.gov.in,22:32.8
6711,,0,vaprasannakumar@ord.gov.in,23:19.6
6712,,0,vaprasannakumar@ord.gov.in,24:33.2
6713,,0,pvgokakkar@mazdock.com,24:34.5
6714,,0,pvgokakkar@mazdock.com,25:43.8
6715,,0,ankit_kumar@bel.co.in,26:50.8
6716,,0,mcbairwa@ord.gov.in,27:16.2
6717,,0,vaprasannakumar@ord.gov.in,27:31.7
6718,,0,mcbairwa@ord.gov.in,29:09.8
6719,,0,mcbairwa@ord.gov.in,29:44.4
6720,,0,pvgokakkar@mazdock.com,29:46.8
6721,,0,vaprasannakumar@ord.gov.in,30:22.9
6722,,0,ankit_kumar@bel.co.in,31:04.7
6723,,0,pvgokakkar@mazdock.com,32:03.8
6724,,0,vaprasannakumar@ord.gov.in,32:04.1
6725,,0,raghunandanjha@ord.gov.in,33:29.6
6726,,0,vaprasannakumar@ord.gov.in,33:30.8
6727,,0,mcbairwa@ord.gov.in,33:52.1
6728,,0,pvgokakkar@mazdock.com,33:56.4
6729,,0,mcbairwa@ord.gov.in,35:06.8
6730,,0,pvgokakkar@mazdock.com,35:15.4
6731,,0,ankit_kumar@bel.co.in,35:20.2
6732,,0,mcbairwa@ord.gov.in,35:36.6
6733,,0,mcbairwa@ord.gov.in,36:11.4
6734,,0,mcbairwa@ord.gov.in,36:36.2
6735,,0,pvgokakkar@mazdock.com,37:27.1
6736,,0,mcbairwa@ord.gov.in,37:53.5
6737,,0,ankit_kumar@bel.co.in,37:58.8
6738,,0,mcbairwa@ord.gov.in,38:32.4
6739,,0,pvgokakkar@mazdock.com,40:06.6
6740,,0,mcbairwa@ord.gov.in,41:09.1
6741,Cable,0,pvgokakkar@mazdock.com,42:39.6
6742,,0,raghunandanjha@ord.gov.in,43:47.3
6743,,0,ankit_kumar@bel.co.in,43:50.7
6744,,0,pvgokakkar@mazdock.com,44:58.4
6745,,0,pramithch@bel.co.in,45:02.4
6746,,0,ankit_kumar@bel.co.in,45:36.0
6747,,0,pramithch@bel.co.in,46:19.5
6748,,0,pvgokakkar@mazdock.com,46:37.9
6749,,0,pvgokakkar@mazdock.com,47:39.1
6750,,0,ankit_kumar@bel.co.in,48:16.3
6751,,0,pvgokakkar@mazdock.com,50:28.6
6752,,0,vaprasannakumar@ord.gov.in,50:37.5
6753,,0,tank.ofmk@ord.gov.in,50:40.8
6754,,0,vaprasannakumar@ord.gov.in,51:51.1
6755,,0,vaprasannakumar@ord.gov.in,53:21.5
6756,,0,vaprasannakumar@ord.gov.in,54:49.8
6757,,0,pvgokakkar@mazdock.com,54:54.8
6758,,0,raghunandanjha@ord.gov.in,54:56.0
6759,,0,vaprasannakumar@ord.gov.in,56:05.8
6760,,0,ankit_kumar@bel.co.in,56:40.1
6761,,0,pvgokakkar@mazdock.com,57:19.7
6762,,0,ankit_kumar@bel.co.in,57:57.6
6763,,0,vaprasannakumar@ord.gov.in,58:00.4
6764,,0,tank.ofmk@ord.gov.in,58:16.8
6765,,0,pvgokakkar@mazdock.com,58:19.6
6766,,0,ankit_kumar@bel.co.in,59:26.1
6767,,0,pvgokakkar@mazdock.com,00:20.6
6768,,0,ankit_kumar@bel.co.in,00:38.8
6769,,0,ankit_kumar@bel.co.in,01:59.2
6770,,0,pvgokakkar@mazdock.com,02:59.5
6771,,0,ankit_kumar@bel.co.in,03:19.9
6772,,0,raghunandanjha@ord.gov.in,03:43.9
6773,,0,ankit_kumar@bel.co.in,04:49.4
6774,,0,vaprasannakumar@ord.gov.in,06:23.0
6775,,0,ankit_kumar@bel.co.in,06:37.4
6776,,0,tank.ofmk@ord.gov.in,07:20.6
6777,,0,ankit_kumar@bel.co.in,15:22.7
6778,,0,ankit_kumar@bel.co.in,16:26.4
6779,,0,vaprasannakumar@ord.gov.in,17:02.2
6780,,0,ankit_kumar@bel.co.in,18:06.5
6781,,0,vaprasannakumar@ord.gov.in,18:42.8
6782,,0,raghunandanjha@ord.gov.in,18:59.6
6783,,0,ankit_kumar@bel.co.in,19:39.5
6784,,0,tank.ofmk@ord.gov.in,20:34.9
6785,,0,vaprasannakumar@ord.gov.in,21:22.1
6786,,0,ankit_kumar@bel.co.in,21:42.6
6787,,0,vaprasannakumar@ord.gov.in,22:51.2
6788,,0,raghunandanjha@ord.gov.in,23:32.4
6789,,0,vaprasannakumar@ord.gov.in,24:01.0
6790,,0,tank.ofmk@ord.gov.in,24:03.1
6791,,0,vaprasannakumar@ord.gov.in,25:00.4
6792,,0,vaprasannakumar@ord.gov.in,25:49.1
6793,,0,vaprasannakumar@ord.gov.in,26:36.9
6794,,0,raghunandanjha@ord.gov.in,28:26.7
6795,,0,tank.ofmk@ord.gov.in,30:50.9
6796,,0,tank.ofmk@ord.gov.in,38:41.7
6797,,0,tank.ofmk@ord.gov.in,46:21.0
6798,,0,sudarshanas@bel.co.in,54:12.0
6799,,0,sudarshanas@bel.co.in,54:28.9
6800,,0,sudarshanas@bel.co.in,59:38.8
6801,,0,sudarshanas@bel.co.in,01:08.4
6802,,0,sudarshanas@bel.co.in,01:30.9
6803,Warships,0,gsmeena@mazdock.com,01:43.7
6804,,0,tank.ofmk@ord.gov.in,02:02.6
6805,,0,sudarshanas@bel.co.in,05:08.5
6806,,0,sudarshanas@bel.co.in,05:32.6
6807,,0,sudarshanas@bel.co.in,05:55.1
6808,,0,sudarshanas@bel.co.in,07:12.2
6809,,0,sudarshanas@bel.co.in,08:00.8
6810,,0,sudarshanas@bel.co.in,08:36.7
6811,,0,sudarshanas@bel.co.in,08:49.6
6812,,0,tank.ofmk@ord.gov.in,10:53.9
6813,,0,sudarshanas@bel.co.in,10:55.0
6814,,0,sudarshanas@bel.co.in,11:11.4
6815,,0,sudarshanas@bel.co.in,12:49.5
6816,,0,sudarshanas@bel.co.in,13:08.5
6817,,0,sudarshanas@bel.co.in,14:06.6
6818,,0,tank.ofmk@ord.gov.in,16:04.9
6819,,0,sudarshanas@bel.co.in,16:05.6
6820,,0,tank.ofmk@ord.gov.in,19:49.5
6821,,0,sudarshanas@bel.co.in,20:37.2
6822,,0,sudarshanas@bel.co.in,21:11.1
6823,,0,sudarshanas@bel.co.in,22:05.9
6824,,0,sudarshanas@bel.co.in,22:22.5
6825,,0,sudarshanas@bel.co.in,23:04.7
6826,MACHINE,0,tank.ofmk@ord.gov.in,24:23.4
6827,,0,sudarshanas@bel.co.in,25:25.4
6828,,0,sudarshanas@bel.co.in,26:41.4
6829,,0,tank.ofmk@ord.gov.in,26:48.4
6830,,0,sudarshanas@bel.co.in,26:56.7
6831,,0,sudarshanas@bel.co.in,27:50.9
6832,,0,sudarshanas@bel.co.in,28:58.6
6833,,0,tank.ofmk@ord.gov.in,29:43.3
6834,,0,sudarshanas@bel.co.in,29:54.7
6835,,0,tank.ofmk@ord.gov.in,32:42.6
6836,,0,tank.ofmk@ord.gov.in,53:59.6
6837,,0,tank.ofmk@ord.gov.in,57:05.8
6838,,0,tank.ofmk@ord.gov.in,00:33.4
6839,,0,tank.ofmk@ord.gov.in,06:54.8
6840,,0,tank.ofmk@ord.gov.in,09:17.7
6841,,0,pvgokakkar@mazdock.com,11:46.3
6842,STEEL METAL STORAGE BINS CAPACITY 1000 K,0,tank.ofmk@ord.gov.in,12:26.9
6843,,0,pvgokakkar@mazdock.com,14:42.4
6844,,0,pvgokakkar@mazdock.com,15:45.4
6845,,0,pvgokakkar@mazdock.com,17:03.5
6846,,0,tank.ofmk@ord.gov.in,17:12.8
6847,,0,pvgokakkar@mazdock.com,19:00.3
6848,,0,pvgokakkar@mazdock.com,20:26.8
6849,,0,pvgokakkar@mazdock.com,21:59.6
6850,,0,tank.ofmk@ord.gov.in,22:39.2
6851,,0,pvgokakkar@mazdock.com,23:06.6
6852,,0,pvgokakkar@mazdock.com,24:20.1
6853,,0,pvgokakkar@mazdock.com,25:48.1
6854,,0,tank.ofmk@ord.gov.in,26:21.2
6855,,0,vendorcell@goashipyard.com,29:39.7
6856,,0,vendorcell@goashipyard.com,29:57.6
6857,,0,vendorcell@goashipyard.com,30:09.5
6858,,0,vendorcell@goashipyard.com,30:29.6
6859,,0,vendorcell@goashipyard.com,30:43.0
6860,,0,vendorcell@goashipyard.com,30:59.3
6861,,0,vendorcell@goashipyard.com,31:13.0
6862,,0,vendorcell@goashipyard.com,31:31.5
6863,,0,vendorcell@goashipyard.com,31:50.5
6864,,0,vendorcell@goashipyard.com,32:08.4
6865,,0,vendorcell@goashipyard.com,32:26.1
6866,,0,vaprasannakumar@ord.gov.in,32:34.9
6867,"LED SMART TELEVISION, SCREEN SIZE:43""",0,tank.ofmk@ord.gov.in,32:52.0
6868,,0,pvgokakkar@mazdock.com,32:56.9
6869,,0,vendorcell@goashipyard.com,33:01.8
6870,,0,vendorcell@goashipyard.com,33:26.7
6871,,0,vendorcell@goashipyard.com,33:50.9
6872,,0,vaprasannakumar@ord.gov.in,34:17.4
6873,,0,vendorcell@goashipyard.com,34:21.9
6874,,0,pvgokakkar@mazdock.com,34:24.6
6875,,0,tank.ofmk@ord.gov.in,36:05.4
6876,,0,pvgokakkar@mazdock.com,36:11.7
6877,,0,vaprasannakumar@ord.gov.in,36:32.7
6878,,0,vaprasannakumar@ord.gov.in,39:11.0
6879,,0,tank.ofmk@ord.gov.in,45:01.6
6880,,0,vaprasannakumar@ord.gov.in,45:01.7
6881,,0,vaprasannakumar@ord.gov.in,45:58.9
6882,,0,vaprasannakumar@ord.gov.in,49:39.9
6883,,0,tank.ofmk@ord.gov.in,50:14.3
6884,,0,vaprasannakumar@ord.gov.in,51:18.4
6885,,0,vaprasannakumar@ord.gov.in,52:32.2
6886,COMP.STATIONERY 25.5X30.5 CM(A4)X1 PLAIN,0,tank.ofmk@ord.gov.in,53:08.6
6887,,0,vaprasannakumar@ord.gov.in,53:39.7
6888,,0,vaprasannakumar@ord.gov.in,55:48.7
6889,,0,vaprasannakumar@ord.gov.in,57:25.0
6890,,0,tank.ofmk@ord.gov.in,59:22.0
6891,,0,vaprasannakumar@ord.gov.in,00:21.1
6892,,0,vaprasannakumar@ord.gov.in,02:23.7
6893,,0,tank.ofmk@ord.gov.in,02:50.1
6894,,0,vaprasannakumar@ord.gov.in,03:55.0
6895,,0,vaprasannakumar@ord.gov.in,10:33.3
6896,,0,vaprasannakumar@ord.gov.in,12:43.3
6897,,0,vaprasannakumar@ord.gov.in,13:56.3
6898,,0,pvgokakkar@mazdock.com,20:21.1
6899,,0,pvgokakkar@mazdock.com,21:22.8
6900,,0,pvgokakkar@mazdock.com,22:21.2
6901,,0,pvgokakkar@mazdock.com,23:06.6
6902,,0,pvgokakkar@mazdock.com,23:48.6
6903,,0,pvgokakkar@mazdock.com,29:12.0
6904,,0,pvgokakkar@mazdock.com,30:04.1
6905,,0,pvgokakkar@mazdock.com,31:03.1
6906,,0,pvgokakkar@mazdock.com,31:50.9
6907,,0,pvgokakkar@mazdock.com,32:50.4
6908,,0,pvgokakkar@mazdock.com,34:01.3
6909,,0,pvgokakkar@mazdock.com,34:53.1
6910,,0,pvgokakkar@mazdock.com,35:54.6
6911,,0,pvgokakkar@mazdock.com,40:14.2
6912,,0,vaprasannakumar@ord.gov.in,42:31.3
6913,,0,pvgokakkar@mazdock.com,43:00.6
6914,BARCODE PRINTER (CODE GC42-10052000),0,tank.ofmk@ord.gov.in,44:06.3
6915,,0,pvgokakkar@mazdock.com,44:08.0
6916,,0,pvgokakkar@mazdock.com,46:25.2
6917,,0,pvgokakkar@mazdock.com,47:07.3
6918,,0,pvgokakkar@mazdock.com,47:55.9
6919,,0,tank.ofmk@ord.gov.in,48:29.4
6920,,0,tank.ofmk@ord.gov.in,51:38.7
6921,,0,vaprasannakumar@ord.gov.in,53:22.1
6922,,0,hemantpakhale@ord.gov.in,56:25.9
6923,,0,hemantpakhale@ord.gov.in,57:54.4
6924,,0,hemantpakhale@ord.gov.in,59:18.2
6925,,0,hemantpakhale@ord.gov.in,06:59.8
6926,,0,hemantpakhale@ord.gov.in,07:56.7
6927,,0,tank.ofmk@ord.gov.in,20:29.1
6928,,0,tank.ofmk@ord.gov.in,23:07.0
6929,,0,tank.ofmk@ord.gov.in,25:39.8
6930,,0,tank.ofmk@ord.gov.in,28:07.1
6931,,0,tank.ofmk@ord.gov.in,30:35.9
6932,,0,tank.ofmk@ord.gov.in,33:45.3
6933,,0,tank.ofmk@ord.gov.in,36:30.7
6934,,0,tank.ofmk@ord.gov.in,41:26.2
6935,,0,tank.ofmk@ord.gov.in,43:55.7
6936,,0,tank.ofmk@ord.gov.in,48:32.3
6937,,0,vaprasannakumar@ord.gov.in,01:40.9
6938,,0,vaprasannakumar@ord.gov.in,03:48.5
6939,,0,vaprasannakumar@ord.gov.in,04:46.1
6940,,0,vaprasannakumar@ord.gov.in,05:45.8
6941,,0,vaprasannakumar@ord.gov.in,06:37.1
6942,,0,vaprasannakumar@ord.gov.in,07:32.8
6943,,0,vaprasannakumar@ord.gov.in,08:47.4
6944,,0,vaprasannakumar@ord.gov.in,11:09.2
6945,,0,vaprasannakumar@ord.gov.in,12:21.2
6946,,0,sudarshanas@bel.co.in,14:26.8
6947,,0,sudarshanas@bel.co.in,15:00.6
6948,,0,vaprasannakumar@ord.gov.in,15:38.5
6949,,0,sudarshanas@bel.co.in,16:27.4
6950,,0,sudarshanas@bel.co.in,16:43.3
6951,,0,vaprasannakumar@ord.gov.in,16:45.6
6952,,0,sudarshanas@bel.co.in,17:14.1
6953,,0,vaprasannakumar@ord.gov.in,20:38.9
6954,,0,vaprasannakumar@ord.gov.in,21:43.1
6955,,0,sudarshanas@bel.co.in,22:31.6
6956,,0,vaprasannakumar@ord.gov.in,23:28.3
6957,,0,vaprasannakumar@ord.gov.in,24:55.9
6958,,0,vaprasannakumar@ord.gov.in,26:00.7
6959,,0,vaprasannakumar@ord.gov.in,26:45.6
6960,,0,vaprasannakumar@ord.gov.in,27:29.7
6961,,0,vaprasannakumar@ord.gov.in,34:11.4
6962,,0,vaprasannakumar@ord.gov.in,35:11.2
6963,,0,vaprasannakumar@ord.gov.in,36:15.6
6964,,0,sudarshanas@bel.co.in,37:50.9
6965,,0,vaprasannakumar@ord.gov.in,38:01.4
6966,,0,vaprasannakumar@ord.gov.in,38:51.3
6967,,0,vaprasannakumar@ord.gov.in,41:42.5
6968,,0,sudarshanas@bel.co.in,41:58.8
6969,,0,sudarshanas@bel.co.in,45:01.0
6970,,0,vaprasannakumar@ord.gov.in,45:13.6
6971,,0,sudarshanas@bel.co.in,45:38.0
6972,,0,vaprasannakumar@ord.gov.in,46:51.8
6973,,0,vaprasannakumar@ord.gov.in,48:21.0
6974,,0,sudarshanas@bel.co.in,48:27.6
6975,,0,sudarshanas@bel.co.in,48:52.6
6976,,0,sudarshanas@bel.co.in,49:20.3
6977,,0,vaprasannakumar@ord.gov.in,49:28.2
6978,,0,sudarshanas@bel.co.in,49:47.7
6979,,0,sudarshanas@bel.co.in,51:43.3
6980,,0,vaprasannakumar@ord.gov.in,52:17.2
6981,,0,vaprasannakumar@ord.gov.in,58:41.0
6982,,0,vaprasannakumar@ord.gov.in,59:51.4
6983,,0,vaprasannakumar@ord.gov.in,01:20.9
6984,,0,vaprasannakumar@ord.gov.in,02:26.1
6985,,0,vaprasannakumar@ord.gov.in,03:55.3
6986,,0,vaprasannakumar@ord.gov.in,05:15.1
6987,,0,vaprasannakumar@ord.gov.in,06:21.4
6988,,0,vaprasannakumar@ord.gov.in,16:48.0
6989,,0,vaprasannakumar@ord.gov.in,17:46.0
6990,,0,vaprasannakumar@ord.gov.in,18:45.9
6991,,0,vaprasannakumar@ord.gov.in,21:00.0
6992,,0,vaprasannakumar@ord.gov.in,22:26.7
6993,,0,vaprasannakumar@ord.gov.in,23:42.6
6994,,0,vaprasannakumar@ord.gov.in,25:35.3
6995,,0,vaprasannakumar@ord.gov.in,26:40.9
6996,,0,vaprasannakumar@ord.gov.in,29:02.6
6997,,0,vaprasannakumar@ord.gov.in,30:00.9
6998,,0,tank.ofmk@ord.gov.in,55:14.4
6999,,0,tank.ofmk@ord.gov.in,02:27.0
7000,,0,tank.ofmk@ord.gov.in,04:41.3
7001,,0,tank.ofmk@ord.gov.in,07:13.6
7002,,0,tank.ofmk@ord.gov.in,10:19.4
7003,,0,tank.ofmk@ord.gov.in,13:09.3
7004,,0,tank.ofmk@ord.gov.in,15:26.1
7005,,0,tank.ofmk@ord.gov.in,27:01.3
7006,,0,tank.ofmk@ord.gov.in,31:46.5
7007,,0,tank.ofmk@ord.gov.in,34:41.9
7008,,0,tank.ofmk@ord.gov.in,41:48.7
7009,,0,tank.ofmk@ord.gov.in,44:20.6
7010,,0,tank.ofmk@ord.gov.in,47:46.0
7011,,0,tank.ofmk@ord.gov.in,49:12.5
7012,,0,tank.ofmk@ord.gov.in,50:51.0
7013,,0,cio@indiaoptel.in,12:08.7
7014,,0,cio@indiaoptel.in,13:24.8
7015,,0,cio@indiaoptel.in,17:01.0
7016,,0,cio@indiaoptel.in,19:18.6
7017,,0,cio@indiaoptel.in,22:18.8
7018,,0,cio@indiaoptel.in,22:49.2
7019,,0,cio@indiaoptel.in,23:10.2
7020,,0,cio@indiaoptel.in,24:01.6
7021,,0,cio@indiaoptel.in,24:41.9
7022,,0,cio@indiaoptel.in,26:06.5
7023,,0,cio@indiaoptel.in,26:44.2
7024,,0,vaprasannakumar@ord.gov.in,39:56.8
7025,,0,vaprasannakumar@ord.gov.in,46:34.6
7026,,0,vaprasannakumar@ord.gov.in,47:56.1
7027,,0,vaprasannakumar@ord.gov.in,48:57.5
7028,,0,vaprasannakumar@ord.gov.in,50:08.9
7029,,0,vaprasannakumar@ord.gov.in,51:21.5
7030,,0,vaprasannakumar@ord.gov.in,52:27.1
7031,,0,vaprasannakumar@ord.gov.in,53:36.1
7032,,0,vaprasannakumar@ord.gov.in,54:36.8
7033,,0,vaprasannakumar@ord.gov.in,55:47.5
7034,,0,vaprasannakumar@ord.gov.in,56:48.3
7035,,0,vaprasannakumar@ord.gov.in,57:48.9
7036,,0,vaprasannakumar@ord.gov.in,58:46.6
7037,,0,vaprasannakumar@ord.gov.in,59:43.8
7038,,0,vaprasannakumar@ord.gov.in,00:41.2
7039,HAND HELD STANDALONE DEVICE,0,manjit.dgqa@gov.in,01:16.4
7040,,0,vaprasannakumar@ord.gov.in,01:48.0
7041,,0,manjit.dgqa@gov.in,03:48.6
7042,,0,vaprasannakumar@ord.gov.in,07:06.9
7043,,0,vaprasannakumar@ord.gov.in,07:58.0
7044,,0,vaprasannakumar@ord.gov.in,09:13.9
7045,,0,vaprasannakumar@ord.gov.in,10:10.1
7046,,0,cio@indiaoptel.in,10:50.3
7047,,0,vaprasannakumar@ord.gov.in,10:58.9
7048,,0,cio@indiaoptel.in,11:21.6
7049,,0,vaprasannakumar@ord.gov.in,12:33.7
7050,,0,cio@indiaoptel.in,12:37.2
7051,,0,vaprasannakumar@ord.gov.in,13:28.7
7052,,0,cio@indiaoptel.in,14:00.0
7053,,0,vaprasannakumar@ord.gov.in,14:16.2
7054,,0,cio@indiaoptel.in,14:49.8
7055,,0,cio@indiaoptel.in,16:46.4
7056,,0,vaprasannakumar@ord.gov.in,16:52.6
7057,,0,cio@indiaoptel.in,17:18.7
7058,,0,cio@indiaoptel.in,17:55.6
7059,,0,vaprasannakumar@ord.gov.in,17:57.9
7060,,0,cio@indiaoptel.in,18:44.1
7061,,0,vaprasannakumar@ord.gov.in,19:08.2
7062,,0,cio@indiaoptel.in,19:35.6
7063,,0,vaprasannakumar@ord.gov.in,19:57.2
7064,,0,cio@indiaoptel.in,20:43.4
7065,,0,vaprasannakumar@ord.gov.in,21:03.5
7066,,0,cio@indiaoptel.in,21:45.6
7067,,0,vaprasannakumar@ord.gov.in,22:04.8
7068,,0,vaprasannakumar@ord.gov.in,23:37.9
7069,,0,cio@indiaoptel.in,25:01.5
7070,,0,vaprasannakumar@ord.gov.in,25:13.7
7071,,0,cio@indiaoptel.in,25:49.0
7072,,0,vaprasannakumar@ord.gov.in,26:04.1
7073,,0,vaprasannakumar@ord.gov.in,26:50.5
7074,,0,cio@indiaoptel.in,27:36.7
7075,,0,cio@indiaoptel.in,28:39.3
7076,,0,vaprasannakumar@ord.gov.in,29:15.3
7077,,0,vaprasannakumar@ord.gov.in,30:18.5
7078,,0,vaprasannakumar@ord.gov.in,31:13.7
7079,,0,vaprasannakumar@ord.gov.in,32:04.7
7080,,0,cio@indiaoptel.in,32:17.2
7081,,0,cio@indiaoptel.in,33:03.0
7082,,0,vaprasannakumar@ord.gov.in,33:35.1
7083,,0,cio@indiaoptel.in,33:58.2
7084,,0,cio@indiaoptel.in,34:30.9
7085,,0,vaprasannakumar@ord.gov.in,34:33.4
7086,,0,cio@indiaoptel.in,34:59.4
7087,,0,cio@indiaoptel.in,35:23.9
7088,,0,vaprasannakumar@ord.gov.in,35:29.4
7089,,0,cio@indiaoptel.in,36:00.7
7090,,0,cio@indiaoptel.in,38:02.0
7091,,0,cio@indiaoptel.in,38:48.9
7092,,0,mkjain.ord@ord.gov.in,41:25.1
7093,,0,vaprasannakumar@ord.gov.in,42:17.4
7094,,0,mkjain.ord@ord.gov.in,43:00.9
7095,,0,vaprasannakumar@ord.gov.in,44:00.4
7096,,0,vaprasannakumar@ord.gov.in,45:03.4
7097,,0,vaprasannakumar@ord.gov.in,46:29.8
7098,,0,cio@indiaoptel.in,49:08.5
7099,,0,mkjain.ord@ord.gov.in,50:35.8
7100,,0,cio@indiaoptel.in,51:56.9
7101,,0,vaprasannakumar@ord.gov.in,51:58.2
7102,,0,vaprasannakumar@ord.gov.in,53:35.4
7103,,0,cio@indiaoptel.in,53:40.5
7104,,0,vaprasannakumar@ord.gov.in,54:32.9
7105,,0,rajkumar@midhani-india.in,54:53.5
7106,,0,vaprasannakumar@ord.gov.in,55:29.9
7107,,0,vaprasannakumar@ord.gov.in,56:50.0
7108,,0,vaprasannakumar@ord.gov.in,58:15.3
7109,,0,vaprasannakumar@ord.gov.in,59:49.7
7110,,0,vaprasannakumar@ord.gov.in,00:52.4
7111,,0,cio@indiaoptel.in,02:17.8
7112,,0,rajkumar@midhani-india.in,02:22.3
7113,,0,vaprasannakumar@ord.gov.in,02:53.1
7114,,0,cio@indiaoptel.in,03:48.4
7115,,0,vaprasannakumar@ord.gov.in,03:49.9
7116,,0,mkjain.ord@ord.gov.in,05:14.6
7117,,0,vaprasannakumar@ord.gov.in,05:25.3
7118,,0,mkjain.ord@ord.gov.in,06:26.6
7119,,0,vaprasannakumar@ord.gov.in,06:43.4
7120,,0,cio@indiaoptel.in,06:45.1
7121,,0,mkjain.ord@ord.gov.in,07:35.7
7122,,0,cio@indiaoptel.in,07:42.7
7123,,0,rajkumar@midhani-india.in,07:45.2
7124,,0,cio@indiaoptel.in,08:26.2
7125,,0,vaprasannakumar@ord.gov.in,08:27.3
7126,,0,mkjain.ord@ord.gov.in,08:44.0
7127,,0,cio@indiaoptel.in,09:01.4
7128,,0,rajkumar@midhani-india.in,09:45.4
7129,,0,vaprasannakumar@ord.gov.in,09:48.6
7130,,0,rajkumar@midhani-india.in,11:56.5
7131,,0,cio@indiaoptel.in,12:32.2
7132,,0,vaprasannakumar@ord.gov.in,13:30.2
7133,,0,cio@indiaoptel.in,13:38.7
7134,,0,rajkumar@midhani-india.in,13:42.4
7135,,0,vaprasannakumar@ord.gov.in,14:49.7
7136,,0,cio@indiaoptel.in,15:48.6
7137,,0,vaprasannakumar@ord.gov.in,16:04.1
7138,,0,rajkumar@midhani-india.in,16:25.6
7139,,0,vaprasannakumar@ord.gov.in,17:36.3
7140,,0,cio@indiaoptel.in,17:38.5
7141,,0,rajkumar@midhani-india.in,18:07.9
7142,,0,cio@indiaoptel.in,18:41.7
7143,,0,rajkumar@midhani-india.in,23:03.2
7144,,0,vaprasannakumar@ord.gov.in,24:26.8
7145,,0,rajkumar@midhani-india.in,25:06.9
7146,,0,cio@indiaoptel.in,27:22.2
7147,,0,vaprasannakumar@ord.gov.in,35:35.3
7148,,0,vaprasannakumar@ord.gov.in,36:43.1
7149,,0,vaprasannakumar@ord.gov.in,37:53.5
7150,,0,vaprasannakumar@ord.gov.in,39:55.5
7151,,0,vaprasannakumar@ord.gov.in,41:07.1
7152,,0,vaprasannakumar@ord.gov.in,41:53.9
7153,,0,vaprasannakumar@ord.gov.in,44:56.9
7154,,0,vaprasannakumar@ord.gov.in,46:06.9
7155,,0,vaprasannakumar@ord.gov.in,47:09.7
7156,,0,vaprasannakumar@ord.gov.in,48:15.8
7157,,0,vaprasannakumar@ord.gov.in,49:57.0
7158,,0,vaprasannakumar@ord.gov.in,51:02.5
7159,,0,vaprasannakumar@ord.gov.in,52:58.5
7160,,0,cqav-dgqa@nic.in,27:28.4
7161,Water tanks,0,sumitpatle@ord.gov.in,45:55.1
7162,Saddlery Equipment,0,sumitpatle@ord.gov.in,48:11.3
7163,Saddlery Equipment,0,sumitpatle@ord.gov.in,52:37.0
7164,,0,sudarshanas@bel.co.in,14:48.4
7165,,0,sudarshanas@bel.co.in,15:14.1
7166,,0,sudarshanas@bel.co.in,15:30.5
7167,,0,sudarshanas@bel.co.in,17:20.7
7168,,0,sudarshanas@bel.co.in,19:00.5
7169,,0,sudarshanas@bel.co.in,19:42.7
7170,,0,sudarshanas@bel.co.in,19:58.9
7171,,0,sudarshanas@bel.co.in,21:16.7
7172,,0,sudarshanas@bel.co.in,21:40.7
7173,,0,sudarshanas@bel.co.in,21:57.8
7174,,0,sudarshanas@bel.co.in,22:49.7
7175,,0,sudarshanas@bel.co.in,23:07.7
7176,,0,sudarshanas@bel.co.in,23:34.6
7177,,0,sudarshanas@bel.co.in,23:55.2
7178,,0,sudarshanas@bel.co.in,24:18.5
7179,,0,sudarshanas@bel.co.in,24:39.2
7180,,0,sudarshanas@bel.co.in,26:16.8
7181,,0,sudarshanas@bel.co.in,26:34.9
7182,,0,sudarshanas@bel.co.in,27:00.6
7183,,0,sudarshanas@bel.co.in,27:18.1
7184,,0,sudarshanas@bel.co.in,27:37.6
7185,,0,sudarshanas@bel.co.in,27:53.5
7186,,0,sudarshanas@bel.co.in,28:46.1
