Id,CompanyName,LegalName,OrgType,Scale,Address,City,State,Country,Pincode,Lat,Lng,Website,Email,Phone,PAN,CIN,GST,DUNS,IndustryDomain,IndustrySubdomain,CoreExpertise
11229,AAREN CABLES PRIVATE LIMITED,,,,"M-15   Badli Industrial Estate Phase- 1,Badli,Delhi,110042-India",,Delhi,,110042,,,,,,,,,,,,
11230,BANASHANKARI ENTERPRISES PRIVATE LIMITED,,,,"No 43/6, Thindlu Village   Vidyaranyapura,Bangalore,Bangalore,Karnataka,560097-India",,Karnataka,,560097,,,,,,,,,,,,
11231,ADVNCEPROTEC AUTOMATION PRIVATE LIMITED,,,,"FLAT NO.A-703, GANESH SIGNIFIA,   S.NO.84/2/2/1/2,RAVI SHANKAR ROAD,NASHIK,Nashik,Maharashtra,422009-India",,Maharashtra,,422009,,,,,,,,,,,,
11232,SANDHYA ELECTRICAL WORKS PRIVATE LIMITED,,,,"H.NO.5-7/5, CHINNANNATHOTA   OLD ALWAL,SECUNDERABAD,Hyderabad,Telangana,500010-India",,Telangana,,500010,,,,,,,,,,,,
11233,NVR POWER AIDS PRIVATE LIMITED,,,,"Plot No A-59/2/Part IDA   Gandhi Nagar Kukat Pally,Hyderabad,Hyderabad,Telangana,500072-India",,Telangana,,500072,,,,,,,,,,,,
11234,SOUTHERN ELECTRONICS PRIVATE LIMITED,,,,"17/4 NUNGAMBAKKAM HIGHROAD,MADRAS-34.,ROAD,MADRAS-34.,Chennai,Tamil Nadu,000000-India",,Tamil Nadu,,0,,,,,,,,,,,,
11235,TITANIUM TANTALUM PRODUCTS LIMITED,,,,"86/1 VANGAIVASAL MAIN ROAD   GOWRIWAKKAM,CHENNAI,Tamil Nadu,601302-India",,Tamil Nadu,,601302,,,,,,,,,,,,
11236,NIKHIL ENGINEERING COMPANY PVT LTD,,,,"77,SIDCO INDUSTRIAL ESTATE,,AMBATTUR,MADRAS,,AMBATTUR,MADRAS,Chennai,Tamil Nadu,000000-India",,Tamil Nadu,,0,,,,,,,,,,,,
11237,EMC LIMITED,,,,"CONSTANTIAOFFICECOMPLEX,(SOUTHBLOCK),8THFLOOR,11,DR.U.N.BRAHMACHARISTRE,ET,KOLKATA,West Bengal,700017-India",,West Bengal,,700017,,,,,,,,,,,,
11238,DE CORE NANOSEMICONDUCTORS LIMITED.,,,,"PLOT NUMBERS 13 & 33 TO 35, GIDC ELECTRONIC PARK   SPECIAL ECONOMIC ZONE(SEZ), SEC-25, KOLA,VADA ROAD,GANDHINAGAR,Gujarat,382044-India",,Gujarat,,382044,,,,,,,,,,,,
11239,IFABRIK TECHNOLOGIES PRIVATE LIMITED,,,,"601, 2nd C Cross, 3rd Stage, 3rd Block,   Basaveshwaranagar,,Bangalore,Bangalore,Karnataka,560079-India",,Karnataka,,560079,,,,,,,,,,,,
11240,TELESIGNALLING PVT.LTD.,,,,"WEBEL INDUSTRIAL ESTATE,   P-1, TARATALA ROAD,,KOLKATA,West Bengal,700088-India",,West Bengal,,700088,,,,,,,,,,,,
11241,VINTEK AUTOMATION & CONTROLS PRIVATE LIMITED,,,,"Plot No.30-P4/2, Ist Phase,KIADB Industrial Area,   Dobaspet, Nelamangal Taluk,Bangalore Rural,Karnataka,562111-India",,Karnataka,,562111,,,,,,,,,,,,
11242,DOON ELECTRONICS LTD,,,,"117/2,THAPARNAGAR,   MEERUT,UTTAR PRADESH,Meerut,Uttar Pradesh,000000-India",,Uttar Pradesh,,0,,,,,,,,,,,,
11243,VAMSI ELECTRONICS PVT LTD,,,,"2/64 BODEMMANUR (VILLAGE)KOILKUNTOLA KURNOOL DIST.,NA,Andhra Pradesh,000000-India",,Andhra Pradesh,,0,,,,,,,,,,,,
11244,JAYA ENGINEERING PVT LTD,,,,"61-337,VENKANNAPALEM,MARKAPURMVISAKHAPATNAM,A.P.,NA,Andhra Pradesh,000000-India",,Andhra Pradesh,,0,,,,,,,,,,,,
11245,RAMAN ELECTRICALS PRIVATE LIMITED,,,,"18/30 SHAKTI NAGAR , NEWDELHI-7.,NA,Delhi,000000-India",,Delhi,,0,,,www.ramanea.com,,7895663960,,,,,,,
11246,SERVEL INDIA PRIVATE LIMITED,,,,"D-6/1, OKHLA PHASE-II,NEW DELHI,South Delhi,Delhi,110020-India",,Delhi,,110020,,,,,,,,,,,,
11247,FUTURE TECHNOLOGIES PRIVATE LTD.,,,,"26 GULMOHAR ENCLAVE, NEWDELHI.,NA,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11248,BINDAL AND BINDAL BATTERIES PRIVATE LIMITED.,,,,"FARM NO 105 MUST NO. 24, KILL-3/1 GFLR SHANTI KUNJ   BEHIND D-4, RAM MANDIR MARG, VASANT KUNJ,NEW DELHI,New Delhi,Delhi,110070-India",,Delhi,,110070,,,,,,,,,,,,
11249,SKYLINE POWER SOLUTIONS PRIVATE LIMITED,,,,"DS-450NEW RAJINDER NAGAR,NEW DELHI,Delhi,110060-India",,Delhi,,110060,,,,,,,,,,,,
11250,AMIT ELECTRICALS PVT LTD,,,,"D-7 INDUSTRIAL ESTATE GORVAROAD,BARODA,Vadodara,Gujarat,000000-India",,Gujarat,,0,,,,,,,,,,,,
11251,MARINE ELECTRICALS PVT LTD.,,,,"RAMNIVAS, M.G.ROAD, BILIMORA.DISTT-BULSAR.,NA,Vadodara,Gujarat,000000-India",,Gujarat,,0,,,,,,,,,,,,
11252,SAMEER LINKAGES PVT LTD,,,,"612 G I D C INDUS ESTATEMAKARPURA   BARODA,GUJARAT,Vadodara,Gujarat,390010-India",,Gujarat,,390010,,,,,,,,,,,,
11253,PHENOLITE ELECTROHEAT PRIVATE LIMITED,,,,"10, IST DIVISION,YESWANTHPUR, BANGALORE,BANGALORE,Karnataka,560022-India",,Karnataka,,560022,,,,,,,,,,,,
11254,SAMTRON INDIA PRIVATE LIMITED,,,,"E-503 MITTAL TOWERS,M.G. ROAD,BANGALORE,Bangalore,Karnataka,560001-India",,Karnataka,,560001,,,,,,,,,,,,
11255,TIGERHAWK DESIGNS PRIVATE LIMITED,,,,"No 58, Gayatri Nilaya 2nd A Main Road   Muthyalanagar,BANGALORE,Bangalore,Karnataka,560054-India",,Karnataka,,560054,,,,,,,,,,,,
11256,K S INDUSTRIES PRIVATE LIMITED,,,,"19/21AMBALAL DOSHI MARG   FORT,MUMBAI,Maharashtra,400001-India",,Maharashtra,,400001,,,,,,,,,,,,
11257,CONSTELLATION DYNAMATICS PRIVATE LIMITED,,,,"24C/105, BIMBISAR NAGAR, MHADA COMPLEX,   W.E.HIGHWAY, GOREGAON (EAST),,MUMBAI,Mumbai City,Maharashtra,400063-India",,Maharashtra,,400063,,,,,,,,,,,,
11258,PRECISION GAUGES AND FIXTURES PRIVATE LIMITED,,,,"Plot No. 49, Sidha Amrut, Sadhana Society   Pune-Solapur Road, Hadapsar,Pune,Pune,Maharashtra,411028-India",,Maharashtra,,411028,,,,,,,,,,,,
11259,METRO INDUSTRIES PVT LTD,,,,"CHAUDHURY BAZAR,CUTTACK  1,Orissa,753001-India",,Orissa,,753001,,,,,,,,,,,,
11260,SRI VENKATESWARA ENTERPRISES LIMITED,,,,"CHANDAKA NUCLEUS INDUSTRIALCOMPLEX   53 SHED NO 25 & 30 INDUSTRIAL ESTATE MAN,CHESWAR,,BHUBANESWAR,Orissa,751010-India",,Orissa,,751010,,,,,,,,,,,,
11261,VIR ELECTRICALS PVT LTD,,,,"G T ROADBYE PASS   JALANDHAR,PUNJAB,Punjab,000000-India",,Punjab,,0,,,,,,,,,,,,
11262,SANJAY ELECTRICALS PVT LTD,,,,"# 18 A SANTOKHPURAHOSHIARPUR ROAD   JALANDHAR.,PUNJAB,Punjab,144004-India",,Punjab,,144004,,,,,,,,,,,,
11263,WEILER INTERNATIONAL ELECTRONICS PRIVATE LIMITED,,,,"D-17, CLOVER PINNACLE RIDGE   NIBM ROAD, KONDHAWA KHURD,,PUNE,Pune,Maharashtra,411048-India",,Maharashtra,,411048,,,,,,,,,,,,
11264,KALA ENTERPRISES PRIVATE LIMITED,,,,"KALA CHANDRAVITTHALWADI   AKURDI,PUNE,Maharashtra,411035-India",,Maharashtra,,411035,,,,,,,,,,,,
11265,COOPER BUSSMANN INDIA PRIVATE LIMITED,,,,"No. 2, EVR STREET   SEDARAPET,PONDICHERRY,Pondicherry,605111-India",,Pondicherry,,605111,,,,,,,,,,,,
11266,NEXUS PVT LTD,,,,"64, South End Park,   Flat no. 12,Kolkatta,Kolkata,West Bengal,700029-India",,West Bengal,,700029,,,,,,,,,,,,
11267,TELEKTRON ELECTRONICS (INDIA) PRIVATE LIMITED,,,,"105 VEENA IND ESTATEOFF NEW LINK ROAD   ANDHERI WEST,MUMBAI,Maharashtra,400053-India",,Maharashtra,,400053,,,,,,,,,,,,
11268,PANKAJ ELECTRONICS PRIVATE LIMITED,,,,"102   BAHUBALI ENCLAVE,DELHI,Delhi,110092-India",,Delhi,,110092,,,,,,,,,,,,
11269,CLASSIC POLYMERS PRIVATE LIMITED,,,,"C-3, PANKI INDUSTRIAL ESTATE,ESTATE,   KANPUR,UTTAR PRADESH,Uttar Pradesh,208022-India",,Uttar Pradesh,,208022,,,,,,,,,,,,
11270,BITS&FREQ ELECTRONICS PRIVATE LIMITED,,,,"RZ-2678/29-T, Ground Floor   Tughlakabad Extension,New Delhi,South Delhi,Delhi,110019-India",,Delhi,,110019,,,,,,,,,,,,
11271,SEMICONDUCTOR COMPLEX LIMITED,,,,"SAS  NAGAR SECTOR 72MOHALI   ROPAR,PUNJAB,Punjab,160071-India",,Punjab,,160071,,,,,,,,,,,,
11272,HI-TECH INSTRUMENTS PRIVATE LIMITED,,,,"NO-17,PHASE NO-1,PEENYA INDUSTRIAL ESTATE,BANGALORE,Karnataka,560058-India",,Karnataka,,560058,,,,,,,,,,,,
11273,SAMTEL DISPLAY LIMITED,,,,"52 COMMUNITY CENTRE,   NEW FRIENDS COLONY,NEW DELHI,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11274,ADD-YABLE ENGINEERS PVT LTD,,,,"A-71 ASHA PARK JAIL ROAD,NEW DELHI,Delhi,110018-India",,Delhi,,110018,,,,,,,,,,,,
11275,V.S. ELECTRONICS PRIVATE LIMITED,,,,"I-43   ASHOK VIHAR,  PHASE-I,NEW DELHI,Delhi,110052-India",,Delhi,,110052,,,,,,,,,,,,
11276,GENIUS ELECTRONICS PRIVATE LTD.,,,,"TA-165, 1ST FLOOR,TUGHLAKABAD EXTENSION,   NEW DELHI.,NA,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11277,S. N. E. (INDIA) PRIVATE LIMITED,,,,"C-177MAYA PURI INDUSTRIEAL AREA   PHASE-II,NEW DELHI,North Delhi,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11278,DAN ELECTRONIC SYSTEM PRIVATE LIMITED,,,,"FLAT NO. 633,SARGODHA APARTMENT,   PLOT NO. 13, SECTOR-7,DWARKA,NEW DELHI,South Delhi,Delhi,110075-India",,Delhi,,110075,,,,,,,,,,,,
11279,SCHMID TELECOM INDIA PRIVATE LIMITED,,,,"51, OKHLA INDUSTRIAL ESTATE,   PHASE-III,,NEW DELHI,New Delhi,Delhi,110020-India",,Delhi,,110020,,,,,,,,,,,,
11280,A.B.ENTERPRISES PRIVATE LIMITED,,,,"VILL  & P ORATTI  DISTT   MANDI,HIMACHAL PRADESH,Himachal Pradesh,000000-India",,Himachal Pradesh,,0,,,,,,,,,,,,
11281,PISHEY INDUSTRIES PRIVATE LIMITED,,,,"Plot No. 139, 17 B Road, Somapura 1st Stage   KIADB Industrial Area,Bangalore,Bangalore Rural,Karnataka,562132-India",,Karnataka,,562132,,,,,,,,,,,,
11282,VISHAL ELECTRONICS PRIVATE LIMITED,,,,"46/47JERBHI WADI ROAD   PAREL,MUMBAI,Maharashtra,400002-India",,Maharashtra,,400002,,,,,,,,,,,,
11283,SIVANANDA ELECTRONICS PVT LTD,,,,"DEEPAK MAHAL  LAM RDDEOLALI CAMP,DIST NASIK,Maharashtra,000000-India",,Maharashtra,,0,,,,,,,,,,,,
11284,PROMPT COMPUTER SERVICES PVT LTD,,,,"E-129 ANSAINDUSTRIAL ESTATE   SAKI VIHAR ROAD,MUMBAI,Maharashtra,400072-India",,Maharashtra,,400072,,,,,,,,,,,,
11285,AZ ELECTRONICS PRIVATE LIMITED,,,,"ELECTRONIC SADAN 2  UNIT-3MIDC BHOSARI,PUNE,Maharashtra,411026-India",,Maharashtra,,411026,,,,,,,,,,,,
11286,AMBIKA OVERSEAS LIMITED,,,,"# 673MODEL TOWN   JALANDHAR,PUNJAB,Punjab,000000-India",,Punjab,,0,,,,,,,,,,,,
11287,KALASHRI ELECTRONICS PRIVATE LIMITED,,,,"KALANIWAS 64 KHESE PARKLOHEGONA,PUNE,Maharashtra,411052-India",,Maharashtra,,411052,,,,,,,,,,,,
11288,PACE TECHNOLOGIES PRIVATE LIMITED,,,,"LAXMITOWERS 2ND FLOOR1426-2B  LAXMIPURI,KOLHAPUR,Maharashtra,416002-India",,Maharashtra,,416002,,,,,,,,,,,,
11289,KUNTA INTERNATIONAL LIMITED,,,,"PLOT NO. KHATA NO.104, KHASRA NO.237   VILLAGE SARDARPURA, NEAR BIJLI GHAR, SEC,TRO-45,NOIDA,Gautam Buddha Nagar,Uttar Pradesh,201303-India",,Uttar Pradesh,,201303,,,,,,,,,,,,
11290,JASLEEN ENTERPRISES PRIVATE LIMITED,,,,"BOOTH NO. 146,PHASE 7, SAS NAGAR MOHALI,S.A.S.Nagar (Mohali),Rupnagar,Punjab,160055-India",,Punjab,,160055,,,,,,,,,,,,
11291,SYS INDUSTRIES PRIVATE LIMITED,,,,"9/88, Shastri Gali   Vishswas Nagar,Shahdara,East Delhi,Delhi,110032-India",,Delhi,,110032,,,,,,,,,,,,
11292,ARRAYCOM (INDIA) LIMITED,,,,"201, MANSAROVAR, S   S V ROAD,BOMBAY -54.,MUMBAI,Maharashtra,400054-India",,Maharashtra,,400054,,,,,,,,,,,,
11293,H K ELECTRONICS PRIVATE LIMITED,,,,"SPRING  FIELD 501 ELOKHANNDWALA COMPLEX,NEAR   GREEN ACRE ANDHERI WEST,MUMBAI,Maharashtra,400058-India",,Maharashtra,,400058,,,,,,,,,,,,
11294,ELECTRONICS LTD,,,,"7TH FLR. ATMA RAM HOUSE 1   TOLESTOY MARG NEW DELHI-1,NA,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11295,RADIO CRAFTS OF INDIA PRIVATE LIMITED,,,,"54, LAVELLE ROAD, BANGALORE-560001,BANGALORE,Karnataka,560001-India",,Karnataka,,560001,,,,,,,,,,,,
11296,MODULAR SYSTEMS (POONA) PVT LTD,,,,"42 ELECTRONIC CO OPESTATE PUNE SATARA ROAD,PUNE,Maharashtra,411009-India",,Maharashtra,,411009,,,,,,,,,,,,
11297,SRINAR COMMUNICATIONS PRIVATE LIMITED,,,,"No:16, SECTOR VII   SIDCO Industrial Area, Maraimalai Nagar,Kancheepuram,Kancheepuram,Tamil Nadu,603209-India",,Tamil Nadu,,603209,,,,,,,,,,,,
11298,DELTA POWER SOLUTIONS INDIA PRIVATE LIMITED,,,,"1st Floor, ASV Chamiers Square, New Door No. 87   Old No. 48, Chamiers Road, Raja Annamala,ipuram,Chennai,Chennai,Tamil Nadu,600028-India",,Tamil Nadu,,600028,,,,,,,,,,,,
11299,BEETEL TELETECH LIMITED,,,,"D - 195, OKHLA INDUSTRIAL AREA, PHASE - I,NEW DELHI,South Delhi,Delhi,110020-India",,Delhi,,110020,,,,,,,,,,,,
11300,COMMSCOPE CONNECTIVITY INDIA PRIVATE LIMITED,,,,"Plot No. N-2, Phase IV, Verna Industrial Estate,   Verna, Salcette,Goa,South Goa,Goa,403722-India",,Goa,,403722,,,,,,,,,,,,
11301,KRIPA TELECOM PRIVATE LIMITED,,,,"NO.18,OLD KHATA NO. 24/1, GROUND FLOOR,BEGUR HOBLI   KONNAPPANA AGRAHARA VILLAGE,   HOSUR MAI,N ROAD,BANGALORE,Karnataka,560100-India",,Karnataka,,560100,,,,,,,,,,,,
11302,TEJSTRAT TECHNOLOGIES PRIVATE LIMITED,,,,"No.31, 3rd Floor, Rear Block, Section I, Opp.   Karanji Anjaneya Temple, WAT Street, Bas,avanagudi,Bengaluru,Bangalore,Karnataka,560004-India",,Karnataka,,560004,,,,,,,,,,,,
11303,STATIC ASSEMBLY SOLUTIONS PRIVATE LIMITED,,,,"No.144, 2nd Main,   AG's Colony, Anandanagar,,Bangalore,Karnataka,560024-India",,Karnataka,,560024,,,,,,,,,,,,
11304,RADIANT ELECTRONICS LTD.,,,,"PLOT NO. 288,   JHARPADA,BHUBANESWAR,Orissa,751006-India",,Orissa,,751006,,,,,,,,,,,,
11305,INDOCEN ELECTRONIC SYSTEMS PVT LTD,,,,"403-409, 4th Floor, Great Eastern Summit 'A',   Plot no. 56, Sector 15, CBD Belapur,Navi Mumbai,Maharashtra,400614-India",,Maharashtra,,400614,,,,,,,,,,,,
11306,SUNRISE ELECTRONICS PRIVATE LIMITED,,,,"57-M   CONNAUGHT CIRCUS,NEW DELHI,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11307,N D ANAND SPORTS INTERNATIONAL PRIVATE LIMITED,,,,"W X 85, Basti Nau,Jalandhar,Jalandhar,Punjab,144002-India",,Punjab,,144002,,,,,,,,,,,,
11308,JUPITER ELECTRONICS PVT LTD,,,,"11/2 SHIVDARSHAN457/58 MARKET YARD,PUNE,Maharashtra,411037-India",,Maharashtra,,411037,,,,,,,,,,,,
11309,M R TELECOM PRIVATE LIMITED,,,,"115/50, LIG, 7TH MAIN, II STAGE, KHB COLONY,   BASAVESHWAR NAGAR,BANGALORE,Karnataka,560079-India",,Karnataka,,560079,,,,,,,,,,,,
11310,ACCURATE LABORATORY SERVICES PRIVATE LIMITED,,,,"P.NO 71/1/B7, GENERAL BLO,MIDC BHOSARI,Pune City,Pune,Maharashtra,411039-India",,Maharashtra,,411039,,,,,,,,,,,,
11311,S.V. PRECISION INSTRUMENTS PRIVATE LIMITED,,,,"Shed No. 11A & 11B,,Type III Industrial Estate, Kukatpally,Tirumalagiri,Hyderabad,Telangana,500072-India",,Telangana,,500072,,,,,,,,,,,,
11312,ONCO DETECT PRIVATE LIMITED,,,,"103 6TH CROSS 3RD MAIN,HIG COLONY RMV 2ND STAGE,Bangalore North,Bangalore,Karnataka,560094-India",,Karnataka,,560094,,,,,,,,,,,,
11313,SIXTURTLE PRIVATE LIMITED,,,,"480 BORAL MAIN ROAD F-4,2ND FLOOR KOLKATA,South 24 Parganas,South 24 Parganas,West Bengal,700084-India",,West Bengal,,700084,,,,,,,,,,,,
11314,KRISHNA GAUGES PRIVATE LIMITED,,,,"No 254/1 11th Main Road, 3rd Phase Peenya,,Bangalore North,Bangalore,Karnataka,560058-India",,Karnataka,,560058,,,,,,,,,,,,
11315,PROTEXIA SYSTEMS PRIVATE LIMITED,,,,"B-58,Sector-88,Noida,Gautam Buddha Nagar,Uttar Pradesh,201301-India",,Uttar Pradesh,,201301,,,,,,,,,,,,
11316,THE BHARAT BATTERY MANUFACTURING COMPANY PRIVATE LIMITED,,,,"11 A & B JAMIR LANE,KOLKATA,West Bengal,700019-India",,West Bengal,,700019,,,,,,,,,,,,
11317,PRINCE ELECTRONICS PRIVATE LIMITED,,,,"2A, WEST AVENUE ST.,   KODAMBAKKAARM ROAD,,MADRAS-,Chennai,Tamil Nadu,600024-India",,Tamil Nadu,,600024,,,,,,,,,,,,
11318,USHODAYA ELECTRONICS PRIVATE LIMITED,,,,"571 ANNA SALAI TEYNAMPET,MADRAS-18,MADRAS-18,Chennai,Tamil Nadu,000000-India",,Tamil Nadu,,0,,,,,,,,,,,,
11319,UNITED TELECOMS PRIVATE LIMITED,,,,"3,SECOND LINE BEACH,,MADRAS-600003,,MADRAS-600003,Chennai,Tamil Nadu,000000-India",,Tamil Nadu,,0,,,,,,,,,,,,
11320,AMIS ENGINEERS PVT LTD,,,,"D.NO.7, SRIRAM NAGAR,(OPP.TO MANI'S THEATRE)   PEELAMEDU (POST),,COIMBATORE - 641 004.,Coimbatore,Tamil Nadu,000000-India",,Tamil Nadu,,0,,,,,,,,,,,,
11321,ESS PEE ENGINEERS PRIVATE LIMITED,,,,"AH-63 PLOT NO.2450 ANNA NAGARMADRAS-40,MADRAS-40,Chennai,Tamil Nadu,600040-India",,Tamil Nadu,,600040,,,,,,,,,,,,
11322,QUALPRO DIAGNOSTICS PRIVATE LIMITED,,,,"TULIP HOUSE, DR. ANTONIO DO REGO BAGH   ALTO SANTA CRUZ, BAMBOLIM COMPLEX P. O.,PANAJI,North Goa,Goa,403202-India",,Goa,,403202,,,,,,,,,,,,
11323,SHAHEEN ENTERPRISES PRIVATE LIMITED,,,,"22-1-1/2,   DARULSHIFA X ROAD,HYDERABAD,Telangana,500024-India",,Telangana,,500024,,,,,,,,,,,,
11324,EFFICIENT ENGINEERING PRIVATE LIMITED,,,,"NO.15, 7TH CROSS STREETSHASTRI NAGAR   ADYAR,MADRAS 600 020,Chennai,Tamil Nadu,000000-India",,Tamil Nadu,,0,,,,,,,,,,,,
11325,ADROIT TECHNOLOGIES LIMITED,,,,"F-128,   III FLOOR,MOHAMMADPUR,,NEW DELHI,Delhi,110066-India",,Delhi,,110066,,,,,,,,,,,,
11326,SRUJAN SOLUTIONS PRIVATE LIMITED,,,,"Unit 5 17 1B Pragati Ind,Com PL 5,Pune City,Pune,Maharashtra,411038-India",,Maharashtra,,411038,,,,,,,,,,,,
11327,BHARAT SURGICAL INDUSTRIES PRIVATE LIMITED,,,,"PATEL HOUSE, HUGHES ROAD,MUMBAI-400007,NA,Maharashtra,000000-India",,Maharashtra,,0,,,,,,,,,,,,
11328,MANNA ENGINEERING WORKS PVT LTD,,,,"BALI TIKURI CHAKPARAHOWRAH   P O BALITIKURI,HOWRAH,West Bengal,711113-India",,West Bengal,,711113,,,,,,,,,,,,
11329,TECHNO AID PVT LTD,,,,"8 NEW PARNASREE ROAD,KOLKATA,West Bengal,700060-India",,West Bengal,,700060,,,,,,,,,,,,
11330,ASSOCIATED TOOLS & ADVANCED TECHNOLOGY INDIA PRIVATE LIMITED,,,,"ASSESSCE NO. 138653, WORD NO. 50, PREMISES NO. 6A,BALITIKURI, KALITALA,Bally Jagachha,Howrah,West Bengal,711113-India",,West Bengal,,711113,,,,,,,,,,,,
11331,JINDAL PHOTO LIMITED,,,,"UPSIDC INDUSTRIAL AREABHIMTAL   NAINITAL,UTTARANCHAL,Nainital,Uttarakhand,263136-India",,Uttarakhand,,263136,,,,,,,,,,,,
11332,VOLVO INDIA PRIVATE LIMITED,,,,"A/320,   DEFENCE COLONY,,NEW DELHI,Delhi,110024-India",,Delhi,,110024,,,,,,,,,,,,
11333,AUTOMOBILE PRODUCTS OF INDIA LIMITED,,,,"LAL BAHADUR SHASTRI MARGBHANDUP,MUMBAI,Maharashtra,400078-India",,Maharashtra,,400078,,,,,,,,,,,,
11334,AUTOMOTIVE COACHES AND COMPONENTS LIMITED,,,,"C1 & D6 ,SIPCOT INDUSTRIAL COMPLEX,   GUMMIDIPOONDI,GUMMIDIPOONDI,Thiruvallur,Tamil Nadu,601201-India",,Tamil Nadu,,601201,,,,,,,,,,,,
11335,APEX AUTO PRIVATE LIMITED,,,,"PROMOTER, , 74   DEFENCE COLONY,  HISSAR,HARYANA,Haryana,125001-India",,Haryana,,125001,,,,,,,,,,,,
11336,FIRETECH INDUSTRIES PRIVATE LIMITED,,,,"1  R P S  FLATS SHEIKH SARAIPHASE     I   MALVIYA NAGAR,NEW DELHI,Delhi,110017-India",,Delhi,,110017,,,,,,,,,,,,
11337,AJANTA AUTO INDUSTRIES PRIVATE LIMITED,,,,"37  SOPARIWALA HOUSE293  PRINCESS STREET   MARINE LINES,MUMBAI,Maharashtra,400002-India",,Maharashtra,,400002,,,,,,,,,,,,
11338,DOON ENGINEERS PRIVATE LIMITED,,,,"12NEW RD   DEHRADUN,UTTAR PRADESH,Uttarakhand,000000-India",,Uttarakhand,,0,,,,,,,,,,,,
11339,ELITE ENGINEERS PRIVATE LIMITED,,,,"FLAT NO.4, PLOT NO. 108, ANNANAGAR,,MADRAS,Chennai,Tamil Nadu,600040-India",,Tamil Nadu,,600040,,,,,,,,,,,,
11340,AUTO FABS PRIVATE LIMITED,,,,"53, III MAIN ROAD, GANDHINAGAR, ADYAR, MADRAS-20.,NAGAR, ADYAR, MADRAS-20.,Chennai,Tamil Nadu,000000-India",,Tamil Nadu,,0,,,,,,,,,,,,
11341,ROYAL ENFIELD MOTORCYCLES LIMITED,,,,"12, COMMERCIAL COMPLEX   GREATER KAILASH-II (MASJID MOTH),NEW DELHI,Delhi,110048-India",,Delhi,,110048,,,,,,,,,,,,
11342,ANTSGARAGE PRIVATE LIMITED,,,,"PLOT NO 2E, SECTOR 20   NEAR KUNTOJI HOSPITAL, NAVANAGAR,BAGALKOT,Bagalkot,Karnataka,587103-India",,Karnataka,,587103,,,,,,,,,,,,
11343,DURGA MOTORS PRIVATE LIMITED,,,,"4-77/1 KOMPALLY MEDCHAL ROAD   SECUNDERABAD,SECUNDERABAD,Telangana,500014-India",,Telangana,,500014,,,,,,,,,,,,
11344,EAST COAST MAGNETS PRIVATE LIMITED,,,,"33 BRABOURN ROAD,KOLKATA,West Bengal,700001-India",,West Bengal,,700001,,,,,,,,,,,,
11345,BRAHM EQUIPMENTS LIMITED,,,,"B-71,G T KARNAL ROAD,,INDUSTRIAL AREA,DELHI,NA,New Delhi,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11346,POLYTECH ENGINEERS PRIVATE LIMITED,,,,"A.359 DEFENCE COLONY NEWDELHI.,NA,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11347,DEV ENGINEERING PRIVATE LIMITED,,,,"KHASRA 299   ANATA AARA MACHINEGOKALPUR. P.O. DELHI-9,4.,NA,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11348,SHARP SHOX PRIVATE LIMITED,,,,"837 GALI SHAULAWALI KASHMIRIGATE   DELHI-6,NA,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11349,KNORR-BREMSE INDIA PRIVATE LIMITED,,,,"21-A FRIENDS COLONY WEST,NEW DELHI-65,NA,Delhi,000000-India",,Delhi,,0,,,,,,,,,,,,
11350,ESCORTS PISTONS LIMITED,,,,"52-B,SECOND FLOOR,         OKHLA INDUSTRIAL ESTATE, PHASE-III,NEW DELHI,Delhi,110020-India",,Delhi,,110020,,,,,,,,,,,,
11351,ANG AUTO PRIVATE LIMITED,,,,"1C/13NEW ROHTAK ROAD   KAROL BAGH,NEW DELHI,Delhi,110005-India",,Delhi,,110005,,,,,,,,,,,,
11352,PREMIER ROAD-TECH EQUIPMENTS PRIVATE LIMITED,,,,"NA,304 Daffodils Flats Near Ganga Jamuna Soc,NA,Ahmedabad,Gujarat,390007-India",,Gujarat,,390007,,,,,,,,,,,,
11353,HARYANA FASTNERS PVT LTD,,,,"996, SECTOR 7C,  FARIDABAD,,,FARIDABAD,Haryana,000000-India",,Haryana,,0,,,,,,,,,,,,
11354,N S P FORGINGS PRIVATE LIMITED,,,,"House No. 1125   SECTOR- 15,FARIDABAD,Faridabad,Haryana,121007-India",,Haryana,,121007,,,,,,,,,,,,
11355,INTERNATIONAL AUTO LIMITED,,,,"C-40, 4TH PHASE, GAMHARIA,JAMSHEDPUR   P.S. GAMHARIA,JAMSHEDPUR,Jharkhand,000000-India",,Jharkhand,,0,,,,,,,,,,,,
11356,UNITED TECHNOLOGIES PRIVATE LIMITED,,,,"46/1, CHURCH STREET,BANGALORE-1,BANGALORE,Karnataka,560001-India",,Karnataka,,560001,,,,,,,,,,,,
